scan_id,saved_at,ticker,signal,score,base_score,market_regime,market_score,market_adjustment,close,change_1d_pct,change_20d_pct,change_60d_pct,rsi_14,volume_ratio,volatility_20d_pct,trend,trend_score,momentum_score,volume_score,relative_strength_score,volatility_penalty,extension_penalty,reason,regime_reason,sma_20,sma_50,sma_200,high_52w
20260731_170411,2026-07-31T17:04:11.140780+00:00,BMO.TO,WATCH,71,71,NEUTRAL,40,0,252.45,0.85,2.17,19.4,49.3,0.37,1.36,TREND,32,21,0,18,0,0,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,252.11,242.12,202.13,257.76
20260731_170411,2026-07-31T17:04:11.140780+00:00,BRK-B,WATCH,71,71,NEUTRAL,40,0,512.29,0.51,0.89,10.05,66.4,0.33,0.98,TREND,32,21,0,18,0,0,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,497.58,491.39,490.4,513.81
20260731_170411,2026-07-31T17:04:11.140780+00:00,CNQ.TO,WATCH,71,71,NEUTRAL,40,0,66.84,0.94,17.93,7.36,69.2,0.14,2.14,TREND,32,21,0,18,0,0,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,62.02,61.57,56.01,69.5
20260731_170411,2026-07-31T17:04:11.140780+00:00,EPU,WATCH,71,71,NEUTRAL,40,0,86.33,-0.59,2.62,9.89,53.4,0.2,1.99,TREND,32,21,0,18,0,0,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,85.43,84.77,78.84,93.84
20260731_170411,2026-07-31T17:04:11.140780+00:00,EWI,WATCH,71,71,NEUTRAL,40,0,61.49,-0.27,1.43,6.36,57.2,0.57,1.0,TREND,32,21,0,18,0,0,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,60.57,59.85,55.93,61.66
20260731_170411,2026-07-31T17:04:11.140780+00:00,EWP,WATCH,71,71,NEUTRAL,40,0,61.37,-0.11,2.87,9.16,63.2,0.62,1.31,TREND,32,21,0,18,0,0,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,59.71,58.72,55.22,61.44
20260731_170411,2026-07-31T17:04:11.140780+00:00,MQG.AX,WATCH,71,71,NEUTRAL,40,0,253.09,1.24,0.57,4.64,48.4,1.55,0.92,MIXED,24,17,12,18,0,0,strong trend; healthy momentum; volume support; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,254.52,248.04,221.57,258.41
20260731_170411,2026-07-31T17:04:11.140780+00:00,MRK,WATCH,71,71,NEUTRAL,40,0,130.95,0.89,1.07,15.73,64.1,0.28,1.7,TREND,32,21,0,18,0,0,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,127.36,122.87,111.59,131.82
20260731_170411,2026-07-31T17:04:11.140780+00:00,RSP,WATCH,71,71,NEUTRAL,40,0,215.24,-0.07,0.15,5.9,53.3,0.72,0.62,TREND,32,21,0,18,0,0,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,214.07,211.39,199.65,217.69
20260731_170411,2026-07-31T17:04:11.140780+00:00,SLF.TO,WATCH,71,71,NEUTRAL,40,0,116.97,0.83,3.51,17.52,70.7,0.19,1.14,TREND,32,21,0,18,0,0,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,114.47,109.28,93.43,118.69
20260731_170411,2026-07-31T17:04:11.140780+00:00,V,WATCH,71,71,NEUTRAL,40,0,365.39,-0.24,0.9,13.46,57.5,0.39,1.32,TREND,32,21,0,18,0,0,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,357.67,340.43,330.3,368.73
20260731_170411,2026-07-31T17:04:11.140780+00:00,XLF,WATCH,71,71,NEUTRAL,40,0,57.06,0.1,2.58,10.59,60.2,0.41,0.85,TREND,32,21,0,18,0,0,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,56.29,54.19,52.84,57.6
20260731_170411,2026-07-31T17:04:11.140780+00:00,ARGT,WATCH,70,70,NEUTRAL,40,0,95.68,-0.49,4.63,5.91,53.6,0.69,1.69,RECOVERING,26,26,0,18,0,0,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,93.92,93.98,91.35,102.94
20260731_170411,2026-07-31T17:04:11.140780+00:00,MUV2.DE,WATCH,70,70,NEUTRAL,40,0,522.2,-0.11,5.2,4.02,60.6,1.02,1.15,TREND,28,22,7,13,0,0,strong trend; healthy momentum; volume support; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,511.27,484.66,521.32,607.8
20260731_170411,2026-07-31T17:04:11.140780+00:00,SHEL.L,WATCH,70,70,NEUTRAL,40,0,3383.5,1.94,17.02,7.86,74.1,0.9,1.45,TREND,32,21,3,18,0,-4,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,3190.85,3126.25,3019.94,3583.0
20260731_170411,2026-07-31T17:04:11.140780+00:00,SREN.SW,WATCH,70,70,NEUTRAL,40,0,134.85,0.26,3.97,5.02,50.6,0.92,1.32,TREND,28,26,3,13,0,0,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,134.07,126.86,131.41,154.65
20260731_170411,2026-07-31T17:04:11.140780+00:00,ZURN.SW,WATCH,70,70,NEUTRAL,40,0,615.8,0.16,1.35,11.88,48.0,1.05,0.73,MIXED,24,21,7,18,0,0,strong trend; healthy momentum; volume support; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,616.34,589.84,570.25,624.4
20260731_170411,2026-07-31T17:04:11.140780+00:00,ITX.MC,WATCH,69,69,NEUTRAL,40,0,56.44,-1.81,-1.33,9.98,58.4,1.14,1.7,TREND,32,16,7,14,0,0,strong trend; healthy momentum; volume support; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,55.03,54.96,53.2,57.92
20260731_170411,2026-07-31T17:04:11.140780+00:00,NAB.AX,WATCH,69,69,NEUTRAL,40,0,41.33,-0.53,7.16,4.61,64.3,1.46,0.89,TREND,22,22,12,13,0,0,strong trend; healthy momentum; volume support; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,39.98,38.47,41.68,49.1
20260731_170411,2026-07-31T17:04:11.140780+00:00,RR.L,WATCH,69,69,NEUTRAL,40,0,1467.8,0.33,-2.42,14.69,58.3,1.1,2.39,TREND,32,16,7,14,0,0,strong trend; healthy momentum; volume support; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,1411.0,1372.29,1238.47,1504.2
20260731_170411,2026-07-31T17:04:11.140780+00:00,SAN.MC,WATCH,69,69,NEUTRAL,40,0,12.32,0.57,-0.81,17.7,56.5,1.04,2.03,TREND,32,16,7,14,0,0,strong trend; healthy momentum; volume support; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,12.05,11.61,10.34,12.51
20260731_170411,2026-07-31T17:04:11.140780+00:00,BLK,WATCH,68,68,NEUTRAL,40,0,1093.54,-0.44,9.82,4.25,61.5,0.15,2.2,TREND,28,22,0,18,0,0,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,1052.45,1033.4,1054.32,1202.59
20260731_170411,2026-07-31T17:04:11.140780+00:00,SIE.DE,WATCH,68,68,NEUTRAL,40,0,282.65,0.55,-0.51,6.68,64.0,1.27,1.76,MIXED,26,16,12,14,0,0,strong trend; healthy momentum; volume support; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,272.03,272.03,248.31,284.1
20260731_170411,2026-07-31T17:04:11.140780+00:00,CBA.AX,WATCH,67,67,NEUTRAL,40,0,177.53,-0.4,7.58,-0.95,72.5,1.31,0.74,TREND,32,13,12,14,0,-4,strong trend; volume support; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,171.99,166.44,166.08,183.52
20260731_170411,2026-07-31T17:04:11.140780+00:00,MFC.TO,WATCH,67,67,NEUTRAL,40,0,62.92,0.83,6.95,15.49,74.5,0.26,1.11,TREND,32,21,0,18,0,-4,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,60.38,57.43,51.52,62.95
20260731_170411,2026-07-31T17:04:11.140780+00:00,RTX,WATCH,67,67,NEUTRAL,40,0,214.85,0.22,7.83,24.28,73.6,0.22,2.04,TREND,32,21,0,18,0,-4,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,202.41,190.44,187.85,218.58
20260731_170411,2026-07-31T17:04:11.140780+00:00,TMO,WATCH,67,67,NEUTRAL,40,0,570.93,-1.01,9.07,22.32,67.8,0.41,2.35,TREND,28,26,0,13,0,0,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,542.32,504.74,530.7,639.45
20260731_170411,2026-07-31T17:04:11.140780+00:00,XLP,WATCH,67,67,NEUTRAL,40,0,85.29,-0.2,0.36,1.47,52.7,0.58,1.28,TREND,32,17,0,18,0,0,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,84.72,84.26,82.36,90.01
20260731_170411,2026-07-31T17:04:11.140780+00:00,XLRE,WATCH,67,67,NEUTRAL,40,0,45.15,-0.34,1.04,2.21,55.5,0.67,0.98,TREND,32,17,0,18,0,0,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,45.06,44.69,42.67,46.01
20260731_170411,2026-07-31T17:04:11.140780+00:00,0005.HK,WATCH,66,66,NEUTRAL,40,0,164.5,-0.12,10.03,14.71,80.2,1.53,0.89,TREND,32,12,12,18,0,-8,strong trend; volume support; relative strength; overextended,SPY NEUTRAL 58; QQQ BEARISH 26,157.03,149.84,130.94,164.7
20260731_170411,2026-07-31T17:04:11.140780+00:00,7267.T,WATCH,66,66,NEUTRAL,40,0,1670.0,-1.1,13.41,32.28,75.5,1.25,2.14,TREND,28,12,12,18,0,-4,strong trend; volume support; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,1557.75,1481.96,1483.39,1702.5
20260731_170411,2026-07-31T17:04:11.140780+00:00,9432.T,WATCH,66,66,NEUTRAL,40,0,159.0,-0.81,11.34,4.61,74.5,1.02,1.04,TREND,28,17,7,18,0,-4,strong trend; healthy momentum; volume support; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,150.97,148.84,153.35,165.5
20260731_170411,2026-07-31T17:04:11.140780+00:00,9433.T,WATCH,66,66,NEUTRAL,40,0,3051.0,-1.83,14.92,19.74,78.7,1.52,1.25,TREND,32,12,12,18,0,-8,strong trend; volume support; relative strength; overextended,SPY NEUTRAL 58; QQQ BEARISH 26,2860.5,2762.88,2660.43,3108.0
20260731_170411,2026-07-31T17:04:11.140780+00:00,SGE.L,WATCH,66,66,NEUTRAL,40,0,973.2,0.6,16.69,9.18,68.8,1.46,3.16,TREND,28,21,12,13,-4,-4,strong trend; healthy momentum; volume support; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,869.88,851.0,938.74,1198.5
20260731_170411,2026-07-31T17:04:11.140780+00:00,SU.TO,WATCH,66,66,NEUTRAL,40,0,93.87,0.36,20.18,6.78,71.3,0.38,1.78,TREND,32,16,0,18,0,0,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,87.77,85.43,76.29,95.81
20260731_170411,2026-07-31T17:04:11.140780+00:00,6501.T,WATCH,65,65,NEUTRAL,40,0,5255.0,6.01,16.88,9.59,72.2,2.01,2.42,RECOVERING,22,21,12,18,0,-8,strong trend; healthy momentum; volume support; relative strength; overextended,SPY NEUTRAL 58; QQQ BEARISH 26,4827.7,4851.98,4920.95,5818.0
20260731_170411,2026-07-31T17:04:11.140780+00:00,BAS.DE,WATCH,65,65,NEUTRAL,40,0,50.4,-1.64,5.48,-2.42,58.9,1.08,1.52,RECOVERING,26,18,7,14,0,0,strong trend; healthy momentum; volume support; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,48.64,49.02,47.84,54.74
20260731_170411,2026-07-31T17:04:11.140780+00:00,BP.L,WATCH,65,65,NEUTRAL,40,0,552.5,1.77,18.27,2.79,68.7,0.96,2.01,TREND,32,12,3,18,0,0,strong trend; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,517.42,513.39,494.43,606.3
20260731_170411,2026-07-31T17:04:11.140780+00:00,DGE.L,WATCH,65,65,NEUTRAL,40,0,1634.5,-0.55,6.55,6.54,63.6,0.86,2.08,TREND,28,26,3,8,0,0,strong trend; healthy momentum,SPY NEUTRAL 58; QQQ BEARISH 26,1569.83,1545.1,1607.04,2121.0
20260731_170411,2026-07-31T17:04:11.140780+00:00,HSBA.L,WATCH,65,65,NEUTRAL,40,0,1576.0,-0.69,8.61,18.02,75.9,1.0,1.12,TREND,32,12,7,18,0,-4,strong trend; volume support; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,1506.98,1443.04,1265.57,1587.0
20260731_170411,2026-07-31T17:04:11.140780+00:00,LLOY.L,WATCH,65,65,NEUTRAL,40,0,114.7,-0.82,-0.3,17.08,59.4,0.96,1.6,TREND,32,16,3,14,0,0,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,112.87,107.76,99.76,115.65
20260731_170411,2026-07-31T17:04:11.140780+00:00,NOVN.SW,WATCH,65,65,NEUTRAL,40,0,126.6,-0.14,-1.03,9.48,54.9,0.95,1.34,TREND,32,16,3,14,0,0,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,125.71,122.63,115.97,130.5
20260731_170411,2026-07-31T17:04:11.140780+00:00,ULVR.L,WATCH,65,65,NEUTRAL,40,0,4743.0,-2.21,2.66,10.05,57.2,0.94,2.36,TREND,28,21,3,13,0,0,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,4658.68,4481.53,4694.23,5472.0
20260731_170411,2026-07-31T17:04:11.140780+00:00,DBC,WATCH,64,64,NEUTRAL,40,0,29.38,0.19,10.56,-5.85,59.8,0.48,1.57,TREND,32,18,0,14,0,0,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,28.76,28.66,26.27,31.69
20260731_170411,2026-07-31T17:04:11.140780+00:00,ENI.MI,WATCH,64,64,NEUTRAL,40,0,23.98,0.33,17.29,5.31,72.0,0.97,2.35,RECOVERING,26,21,3,18,0,-4,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,21.94,22.03,19.76,24.89
20260731_170411,2026-07-31T17:04:11.140780+00:00,EXPN.L,WATCH,64,64,NEUTRAL,40,0,2790.0,-3.73,6.41,4.36,59.5,1.41,2.43,TREND,22,22,12,8,0,0,strong trend; healthy momentum; volume support,SPY NEUTRAL 58; QQQ BEARISH 26,2717.9,2627.54,2906.88,3982.0
20260731_170411,2026-07-31T17:04:11.140780+00:00,TTE.PA,WATCH,64,64,NEUTRAL,40,0,76.42,1.12,14.16,0.82,70.6,0.97,1.52,RECOVERING,26,17,3,18,0,0,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,72.01,72.76,66.65,81.02
20260731_170411,2026-07-31T17:04:11.140780+00:00,XLE,WATCH,64,64,NEUTRAL,40,0,59.01,0.08,10.87,-0.75,65.6,0.42,1.31,TREND,32,18,0,14,0,0,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,57.27,56.66,52.61,62.56
20260731_170411,2026-07-31T17:04:11.140780+00:00,BKNG,WATCH,63,63,NEUTRAL,40,0,193.92,0.35,5.07,15.68,65.2,0.31,2.87,TREND,28,26,0,13,-4,0,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,182.62,174.94,185.44,228.83
20260731_170411,2026-07-31T17:04:11.140780+00:00,BNS.TO,WATCH,63,63,NEUTRAL,40,0,123.42,0.26,0.84,15.43,47.1,0.12,1.33,MIXED,24,21,0,18,0,0,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,123.44,119.45,104.55,126.86
20260731_170411,2026-07-31T17:04:11.140780+00:00,CVX,WATCH,63,63,NEUTRAL,40,0,195.2,1.5,15.37,1.33,72.7,0.58,1.48,TREND,32,17,0,18,0,-4,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,185.26,182.72,175.37,211.15
20260731_170411,2026-07-31T17:04:11.140780+00:00,RY.TO,WATCH,63,63,NEUTRAL,40,0,295.59,0.41,1.79,19.32,47.4,0.26,1.33,MIXED,24,21,0,18,0,0,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,297.21,285.03,242.1,305.74
20260731_170411,2026-07-31T17:04:11.140780+00:00,VOD.L,WATCH,63,63,NEUTRAL,40,0,117.85,-1.34,19.4,0.34,52.6,0.6,3.64,TREND,32,17,0,18,-4,0,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,113.08,110.35,105.98,123.25
20260731_170411,2026-07-31T17:04:11.140780+00:00,AMZN,WATCH,62,62,NEUTRAL,40,0,271.25,15.18,11.78,-0.84,63.9,1.93,3.87,RECOVERING,26,18,12,14,-4,-4,strong trend; healthy momentum; volume support; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,243.84,246.62,235.01,274.99
20260731_170411,2026-07-31T17:04:11.140780+00:00,DIA,WATCH,62,62,NEUTRAL,40,0,523.92,0.46,-0.75,6.28,49.4,0.71,0.8,TREND,32,16,0,14,0,0,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,522.85,517.06,490.6,530.09
20260731_170411,2026-07-31T17:04:11.140780+00:00,EIRL,WATCH,62,62,NEUTRAL,40,0,79.42,-0.6,-0.11,8.82,54.9,0.39,0.96,TREND,32,16,0,14,0,0,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,79.21,77.88,73.36,80.56
20260731_170411,2026-07-31T17:04:11.140780+00:00,EWO,WATCH,62,62,NEUTRAL,40,0,42.38,-0.31,-0.61,8.92,55.0,0.08,1.33,TREND,32,16,0,14,0,0,strong trend; healthy momentum; relative strength,SPY NEUTRAL 58; QQQ BEARISH 26,42.05,41.64,37.13,43.14
