scan_id,saved_at,ticker,signal,score,base_score,market_regime,market_score,market_adjustment,close,change_1d_pct,change_20d_pct,change_60d_pct,rsi_14,volume_ratio,volatility_20d_pct,trend,trend_score,momentum_score,volume_score,relative_strength_score,volatility_penalty,extension_penalty,reason,regime_reason,sma_20,sma_50,sma_200,high_52w
20260726_104719,2026-07-26T10:47:19.431192+00:00,BBD,IGNORE,50,55,DEFENSIVE,30,-5,3.66,-1.88,8.61,-6.39,63.0,0.67,1.85,TREND,28,18,0,9,0,0,strong trend; healthy momentum,SPY BEARISH 36; QQQ BEARISH 26,3.54,3.49,3.62,4.21
20260726_104719,2026-07-26T10:47:19.431192+00:00,EIRL,IGNORE,50,55,DEFENSIVE,30,-5,78.3,-1.51,1.02,10.59,42.5,0.18,0.89,MIXED,24,13,0,18,0,0,strong trend; relative strength,SPY BEARISH 36; QQQ BEARISH 26,78.89,77.1,72.99,79.87
20260726_104719,2026-07-26T10:47:19.431192+00:00,III.L,IGNORE,50,55,DEFENSIVE,30,-5,2758.0,3.14,8.93,8.8,60.4,0.99,1.92,TREND,22,26,3,4,0,0,strong trend; healthy momentum,SPY BEARISH 36; QQQ BEARISH 26,2605.75,2394.18,3035.99,4459.0
20260726_104719,2026-07-26T10:47:19.431192+00:00,IMB.L,IGNORE,50,55,DEFENSIVE,30,-5,2823.0,0.93,1.55,1.88,58.4,0.83,1.37,TREND,22,17,3,13,0,0,strong trend; healthy momentum; relative strength,SPY BEARISH 36; QQQ BEARISH 26,2776.35,2774.68,3011.09,3341.0
20260726_104719,2026-07-26T10:47:19.431192+00:00,MA,IGNORE,50,55,DEFENSIVE,30,-5,530.29,-0.32,7.26,4.71,44.7,0.59,1.61,TREND,28,14,0,13,0,0,strong trend; relative strength,SPY BEARISH 36; QQQ BEARISH 26,528.08,506.38,528.18,598.96
20260726_104719,2026-07-26T10:47:19.431192+00:00,PRU.L,IGNORE,50,55,DEFENSIVE,30,-5,1096.0,1.01,8.89,-0.59,67.2,0.56,1.4,TREND,28,18,0,9,0,0,strong trend; healthy momentum,SPY BEARISH 36; QQQ BEARISH 26,1047.36,1041.71,1090.47,1220.0
20260726_104719,2026-07-26T10:47:19.431192+00:00,SIE.DE,IGNORE,50,55,DEFENSIVE,30,-5,272.25,1.51,1.78,7.8,40.7,0.76,2.06,MIXED,24,13,0,18,0,0,strong trend; relative strength,SPY BEARISH 36; QQQ BEARISH 26,272.29,270.72,247.5,284.1
20260726_104719,2026-07-26T10:47:19.431192+00:00,9433.T,IGNORE,49,54,DEFENSIVE,30,-5,2922.5,1.81,9.52,13.94,87.4,0.78,1.22,TREND,32,12,0,18,0,-8,strong trend; relative strength; overextended,SPY BEARISH 36; QQQ BEARISH 26,2795.15,2739.91,2646.89,2922.5
20260726_104719,2026-07-26T10:47:19.431192+00:00,IBE.MC,IGNORE,49,54,DEFENSIVE,30,-5,21.21,0.71,-2.21,6.32,58.4,0.46,1.18,MIXED,24,16,0,14,0,0,strong trend; healthy momentum; relative strength,SPY BEARISH 36; QQQ BEARISH 26,21.26,20.6,19.25,21.84
20260726_104719,2026-07-26T10:47:19.431192+00:00,IBN,IGNORE,49,54,DEFENSIVE,30,-5,29.24,-0.71,0.83,6.17,47.3,0.48,1.29,MIXED,20,21,0,13,0,0,developing trend; healthy momentum; relative strength,SPY BEARISH 36; QQQ BEARISH 26,29.39,27.7,29.04,34.1
20260726_104719,2026-07-26T10:47:19.431192+00:00,SAN.MC,IGNORE,49,54,DEFENSIVE,30,-5,11.98,3.17,1.27,15.41,39.4,0.87,1.88,MIXED,24,9,3,18,0,0,strong trend; relative strength,SPY BEARISH 36; QQQ BEARISH 26,12.05,11.42,10.25,12.51
20260726_104719,2026-07-26T10:47:19.431192+00:00,TD.TO,IGNORE,49,54,DEFENSIVE,30,-5,167.87,-1.67,-0.84,16.46,45.7,0.61,1.21,MIXED,24,16,0,14,0,0,strong trend; healthy momentum; relative strength,SPY BEARISH 36; QQQ BEARISH 26,170.99,163.63,136.78,175.27
20260726_104719,2026-07-26T10:47:19.431192+00:00,CBA.AX,IGNORE,48,53,DEFENSIVE,30,-5,174.03,1.0,7.41,0.21,78.9,1.09,1.01,TREND,28,8,7,18,0,-8,strong trend; volume support; relative strength; overextended,SPY BEARISH 36; QQQ BEARISH 26,168.28,164.85,165.79,183.52
20260726_104719,2026-07-26T10:47:19.431192+00:00,NTR.TO,IGNORE,48,53,DEFENSIVE,30,-5,96.48,0.08,12.26,-3.35,63.9,0.42,1.6,RECOVERING,26,18,0,9,0,0,strong trend; healthy momentum,SPY BEARISH 36; QQQ BEARISH 26,92.69,93.38,92.39,114.41
20260726_104719,2026-07-26T10:47:19.431192+00:00,2317.TW,IGNORE,47,52,DEFENSIVE,30,-5,252.5,-1.94,1.61,12.22,60.2,0.71,2.04,RECOVERING,18,21,0,13,0,0,developing trend; healthy momentum; relative strength,SPY BEARISH 36; QQQ BEARISH 26,242.3,256.78,233.14,309.0
20260726_104719,2026-07-26T10:47:19.431192+00:00,ABT,IGNORE,47,52,DEFENSIVE,30,-5,100.75,0.18,11.34,8.57,61.6,0.74,2.95,TREND,22,26,0,8,-4,0,strong trend; healthy momentum,SPY BEARISH 36; QQQ BEARISH 26,95.29,90.91,109.17,136.62
20260726_104719,2026-07-26T10:47:19.431192+00:00,DBC,IGNORE,47,52,DEFENSIVE,30,-5,30.31,1.51,14.59,0.73,87.7,1.19,1.14,RECOVERING,26,8,12,18,0,-12,strong trend; volume support; relative strength; overextended,SPY BEARISH 36; QQQ BEARISH 26,27.95,28.91,26.07,31.69
20260726_104719,2026-07-26T10:47:19.431192+00:00,EXPN.L,IGNORE,47,52,DEFENSIVE,30,-5,2744.0,3.35,8.89,3.31,57.2,0.53,1.64,TREND,22,22,0,8,0,0,strong trend; healthy momentum,SPY BEARISH 36; QQQ BEARISH 26,2659.0,2609.98,2920.15,4004.0
20260726_104719,2026-07-26T10:47:19.431192+00:00,NOVO-B.CO,IGNORE,47,52,DEFENSIVE,30,-5,320.6,0.09,0.83,21.67,49.6,0.86,1.65,MIXED,20,21,3,8,0,0,developing trend; healthy momentum,SPY BEARISH 36; QQQ BEARISH 26,323.96,303.28,305.77,452.1
20260726_104719,2026-07-26T10:47:19.431192+00:00,LSEG.L,IGNORE,46,51,DEFENSIVE,30,-5,8774.0,2.4,8.83,-9.06,47.8,1.15,1.64,RECOVERING,12,18,12,9,0,0,healthy momentum; volume support,SPY BEARISH 36; QQQ BEARISH 26,8744.6,8852.28,8793.66,10100.0
20260726_104719,2026-07-26T10:47:19.431192+00:00,RSP,IGNORE,46,51,DEFENSIVE,30,-5,211.92,-0.37,0.73,5.02,37.8,0.79,0.62,MIXED,24,9,0,18,0,0,strong trend; relative strength,SPY BEARISH 36; QQQ BEARISH 26,213.24,209.87,198.85,215.06
20260726_104719,2026-07-26T10:47:19.431192+00:00,SAN.PA,IGNORE,46,51,DEFENSIVE,30,-5,76.03,-0.43,1.28,-4.75,58.6,1.09,1.35,TREND,22,13,7,9,0,0,strong trend; volume support,SPY BEARISH 36; QQQ BEARISH 26,75.95,75.65,80.12,90.44
20260726_104719,2026-07-26T10:47:19.431192+00:00,XBI,IGNORE,46,51,DEFENSIVE,30,-5,152.23,0.08,1.68,14.42,36.9,0.72,1.79,MIXED,24,9,0,18,0,0,strong trend; relative strength,SPY BEARISH 36; QQQ BEARISH 26,156.73,143.3,127.69,164.28
20260726_104719,2026-07-26T10:47:19.431192+00:00,XOM,IGNORE,46,51,DEFENSIVE,30,-5,156.89,1.58,14.6,5.87,82.2,1.02,1.54,RECOVERING,26,12,7,18,0,-12,strong trend; volume support; relative strength; overextended,SPY BEARISH 36; QQQ BEARISH 26,142.73,146.44,137.88,171.47
20260726_104719,2026-07-26T10:47:19.431192+00:00,DBA,IGNORE,45,50,DEFENSIVE,30,-5,28.24,0.04,6.33,2.43,79.3,0.65,0.94,TREND,32,8,0,18,0,-8,strong trend; relative strength; overextended,SPY BEARISH 36; QQQ BEARISH 26,27.5,27.3,26.66,28.73
20260726_104719,2026-07-26T10:47:19.431192+00:00,DIA,IGNORE,45,50,DEFENSIVE,30,-5,516.26,-1.0,-0.44,4.97,31.9,1.16,0.56,MIXED,24,0,12,14,0,0,strong trend; volume support; relative strength,SPY BEARISH 36; QQQ BEARISH 26,523.03,514.15,488.86,530.09
20260726_104719,2026-07-26T10:47:19.431192+00:00,MDY,IGNORE,45,50,DEFENSIVE,30,-5,687.93,-0.32,-0.45,3.48,45.0,0.69,0.72,MIXED,24,12,0,14,0,0,strong trend; relative strength,SPY BEARISH 36; QQQ BEARISH 26,691.46,683.83,638.52,703.34
20260726_104719,2026-07-26T10:47:19.431192+00:00,VTI,IGNORE,45,50,DEFENSIVE,30,-5,364.69,-1.13,0.29,3.45,43.3,1.02,0.68,MIXED,16,9,7,18,0,0,developing trend; volume support; relative strength,SPY BEARISH 36; QQQ BEARISH 26,368.76,367.64,344.24,374.36
20260726_104719,2026-07-26T10:47:19.431192+00:00,ADS.DE,IGNORE,44,49,DEFENSIVE,30,-5,173.6,-1.64,-4.46,17.77,31.1,1.75,1.48,MIXED,24,4,12,9,0,0,strong trend; volume support,SPY BEARISH 36; QQQ BEARISH 26,181.38,172.31,159.69,197.7
20260726_104719,2026-07-26T10:47:19.431192+00:00,ATD.TO,IGNORE,44,49,DEFENSIVE,30,-5,88.66,-0.64,-5.44,16.77,40.1,0.81,1.21,MIXED,24,8,3,14,0,0,strong trend; relative strength,SPY BEARISH 36; QQQ BEARISH 26,90.96,85.22,78.47,93.76
20260726_104719,2026-07-26T10:47:19.431192+00:00,AXP,IGNORE,44,49,DEFENSIVE,30,-5,340.84,-2.27,-0.5,6.9,42.0,1.38,1.66,MIXED,20,8,12,9,0,0,developing trend; volume support,SPY BEARISH 36; QQQ BEARISH 26,348.92,330.91,339.17,384.89
20260726_104719,2026-07-26T10:47:19.431192+00:00,WCN.TO,IGNORE,44,49,DEFENSIVE,30,-5,236.4,0.09,-0.2,5.68,44.9,1.8,1.21,MIXED,20,8,12,9,0,0,developing trend; volume support,SPY BEARISH 36; QQQ BEARISH 26,239.64,225.17,230.16,264.24
20260726_104719,2026-07-26T10:47:19.431192+00:00,WES.AX,IGNORE,44,49,DEFENSIVE,30,-5,87.25,-0.98,-3.85,19.65,43.0,0.89,1.43,MIXED,24,8,3,14,0,0,strong trend; relative strength,SPY BEARISH 36; QQQ BEARISH 26,90.23,84.6,81.44,94.76
20260726_104719,2026-07-26T10:47:19.431192+00:00,AMX,IGNORE,43,48,DEFENSIVE,30,-5,25.95,-0.65,-0.15,0.54,55.2,1.87,1.12,MIXED,10,12,12,14,0,0,volume support; relative strength,SPY BEARISH 36; QQQ BEARISH 26,26.12,26.17,23.91,27.75
20260726_104719,2026-07-26T10:47:19.431192+00:00,BATS.L,IGNORE,43,48,DEFENSIVE,30,-5,4572.0,2.05,-3.77,7.35,49.4,0.6,1.81,RECOVERING,18,16,0,14,0,0,developing trend; healthy momentum; relative strength,SPY BEARISH 36; QQQ BEARISH 26,4563.8,4599.4,4352.02,4962.0
20260726_104719,2026-07-26T10:47:19.431192+00:00,GLEN.L,IGNORE,43,48,DEFENSIVE,30,-5,537.3,-0.07,4.39,-2.89,59.5,0.91,1.82,RECOVERING,18,18,3,9,0,0,developing trend; healthy momentum,SPY BEARISH 36; QQQ BEARISH 26,517.35,549.92,482.25,615.0
20260726_104719,2026-07-26T10:47:19.431192+00:00,NVDA,IGNORE,43,48,DEFENSIVE,30,-5,208.76,-1.56,4.9,-3.62,62.1,0.83,2.27,RECOVERING,18,18,3,9,0,0,developing trend; healthy momentum,SPY BEARISH 36; QQQ BEARISH 26,202.78,209.46,192.8,235.74
20260726_104719,2026-07-26T10:47:19.431192+00:00,2330.TW,IGNORE,42,47,DEFENSIVE,30,-5,2350.0,-2.29,0.43,7.8,40.2,0.71,2.39,MIXED,16,13,0,18,0,0,developing trend; relative strength,SPY BEARISH 36; QQQ BEARISH 26,2416.75,2365.2,1872.47,2510.0
20260726_104719,2026-07-26T10:47:19.431192+00:00,CVX,IGNORE,42,47,DEFENSIVE,30,-5,194.42,0.75,13.4,5.22,88.8,0.94,1.43,RECOVERING,26,12,3,18,0,-12,strong trend; relative strength; overextended,SPY BEARISH 36; QQQ BEARISH 26,178.3,182.54,174.19,211.15
20260726_104719,2026-07-26T10:47:19.431192+00:00,KO,IGNORE,42,47,DEFENSIVE,30,-5,81.17,-1.25,0.71,7.6,40.0,0.75,1.76,MIXED,16,13,0,18,0,0,developing trend; relative strength,SPY BEARISH 36; QQQ BEARISH 26,82.63,81.31,75.48,84.92
20260726_104719,2026-07-26T10:47:19.431192+00:00,MELI,IGNORE,42,47,DEFENSIVE,30,-5,1798.7,-0.03,8.38,-2.21,56.7,0.81,1.59,TREND,22,18,3,4,0,0,strong trend; healthy momentum,SPY BEARISH 36; QQQ BEARISH 26,1788.89,1694.57,1902.44,2510.97
20260726_104719,2026-07-26T10:47:19.431192+00:00,PANW,IGNORE,42,47,DEFENSIVE,30,-5,325.63,-2.88,14.15,78.04,42.1,0.8,3.95,MIXED,24,6,3,18,-4,0,strong trend; relative strength,SPY BEARISH 36; QQQ BEARISH 26,337.57,294.88,211.05,358.68
20260726_104719,2026-07-26T10:47:19.431192+00:00,SHEL.L,IGNORE,42,47,DEFENSIVE,30,-5,3305.5,-1.15,14.06,0.78,81.7,0.86,1.39,RECOVERING,26,8,3,18,0,-8,strong trend; relative strength; overextended,SPY BEARISH 36; QQQ BEARISH 26,3088.8,3120.69,3004.99,3583.0
20260726_104719,2026-07-26T10:47:19.431192+00:00,1299.HK,IGNORE,41,46,DEFENSIVE,30,-5,78.1,-0.64,8.17,-6.13,66.3,0.86,1.49,RECOVERING,16,18,3,9,0,0,developing trend; healthy momentum,SPY BEARISH 36; QQQ BEARISH 26,74.32,77.25,80.72,90.95
20260726_104719,2026-07-26T10:47:19.431192+00:00,6367.T,IGNORE,41,46,DEFENSIVE,30,-5,23880.0,-0.97,0.13,10.73,19.2,0.92,1.17,MIXED,16,9,3,18,0,0,developing trend; relative strength,SPY BEARISH 36; QQQ BEARISH 26,24883.5,24134.7,20805.08,26150.0
20260726_104719,2026-07-26T10:47:19.431192+00:00,9432.T,IGNORE,41,46,DEFENSIVE,30,-5,151.3,1.07,5.22,-0.13,68.6,0.81,0.94,RECOVERING,16,13,3,14,0,0,developing trend; relative strength,SPY BEARISH 36; QQQ BEARISH 26,148.37,148.56,153.29,165.5
20260726_104719,2026-07-26T10:47:19.431192+00:00,EWN,IGNORE,41,46,DEFENSIVE,30,-5,67.1,-1.58,-0.77,7.1,48.0,0.37,1.65,MIXED,16,16,0,14,0,0,developing trend; healthy momentum; relative strength,SPY BEARISH 36; QQQ BEARISH 26,67.92,67.52,61.83,70.84
20260726_104719,2026-07-26T10:47:19.431192+00:00,ITX.MC,IGNORE,41,46,DEFENSIVE,30,-5,54.46,1.11,-2.75,7.67,42.1,0.71,1.53,MIXED,24,8,0,14,0,0,strong trend; relative strength,SPY BEARISH 36; QQQ BEARISH 26,54.91,54.35,52.97,57.92
20260726_104719,2026-07-26T10:47:19.431192+00:00,MDLZ,IGNORE,41,46,DEFENSIVE,30,-5,60.05,-1.33,-2.74,4.58,46.8,1.1,2.08,RECOVERING,18,12,7,9,0,0,developing trend; volume support,SPY BEARISH 36; QQQ BEARISH 26,59.85,60.91,58.61,70.58
20260726_104719,2026-07-26T10:47:19.431192+00:00,ULVR.L,IGNORE,41,46,DEFENSIVE,30,-5,4575.5,0.72,-0.54,8.57,51.2,1.11,1.32,MIXED,14,16,7,9,0,0,developing trend; healthy momentum; volume support,SPY BEARISH 36; QQQ BEARISH 26,4594.73,4423.58,4693.24,5472.0
20260726_104719,2026-07-26T10:47:19.431192+00:00,VT,IGNORE,41,46,DEFENSIVE,30,-5,154.31,-1.1,0.03,2.65,44.0,0.87,0.78,MIXED,16,9,3,18,0,0,developing trend; relative strength,SPY BEARISH 36; QQQ BEARISH 26,156.0,155.98,146.31,159.35
20260726_104719,2026-07-26T10:47:19.431192+00:00,ASML.AS,IGNORE,40,45,DEFENSIVE,30,-5,1563.0,-1.03,-0.96,27.86,43.8,0.82,3.53,MIXED,24,8,3,14,-4,0,strong trend; relative strength,SPY BEARISH 36; QQQ BEARISH 26,1582.68,1528.2,1193.75,1721.4
20260726_104719,2026-07-26T10:47:19.431192+00:00,EWA,IGNORE,40,45,DEFENSIVE,30,-5,28.49,-1.28,2.08,-2.4,57.8,0.61,0.8,RECOVERING,18,13,0,14,0,0,developing trend; relative strength,SPY BEARISH 36; QQQ BEARISH 26,28.35,28.6,27.89,30.26
20260726_104719,2026-07-26T10:47:19.431192+00:00,GE,IGNORE,40,45,DEFENSIVE,30,-5,349.0,2.29,-4.61,22.65,30.7,0.82,1.72,MIXED,24,4,3,14,0,0,strong trend; relative strength,SPY BEARISH 36; QQQ BEARISH 26,359.73,337.0,313.32,378.68
20260726_104719,2026-07-26T10:47:19.431192+00:00,IJH,IGNORE,40,45,DEFENSIVE,30,-5,75.45,-0.32,-0.41,3.58,44.9,0.94,0.73,MIXED,24,4,3,14,0,0,strong trend; relative strength,SPY BEARISH 36; QQQ BEARISH 26,75.83,74.96,69.93,77.11
20260726_104719,2026-07-26T10:47:19.431192+00:00,NG.L,IGNORE,40,45,DEFENSIVE,30,-5,1237.5,0.28,-0.64,-3.31,51.5,0.46,1.53,TREND,32,8,0,5,0,0,strong trend,SPY BEARISH 36; QQQ BEARISH 26,1237.42,1229.18,1228.13,1400.0
20260726_104719,2026-07-26T10:47:19.431192+00:00,OR.PA,IGNORE,40,45,DEFENSIVE,30,-5,374.7,1.59,-3.43,2.36,46.7,0.86,1.33,MIXED,16,12,3,14,0,0,developing trend; relative strength,SPY BEARISH 36; QQQ BEARISH 26,380.74,378.74,372.31,406.7
20260726_104719,2026-07-26T10:47:19.431192+00:00,BP.L,IGNORE,39,44,DEFENSIVE,30,-5,548.4,-1.35,16.83,-4.78,80.5,1.15,1.88,RECOVERING,26,4,12,14,0,-12,strong trend; volume support; relative strength; overextended,SPY BEARISH 36; QQQ BEARISH 26,498.82,515.76,491.47,606.3
20260726_104719,2026-07-26T10:47:19.431192+00:00,EWW,IGNORE,39,44,DEFENSIVE,30,-5,75.0,-2.23,1.64,-2.71,47.3,1.03,1.14,MIXED,10,13,7,14,0,0,volume support; relative strength,SPY BEARISH 36; QQQ BEARISH 26,75.31,76.6,73.74,81.23
20260726_104719,2026-07-26T10:47:19.431192+00:00,WTB.L,IGNORE,39,44,DEFENSIVE,30,-5,2437.0,1.88,-0.73,2.18,60.1,1.63,1.49,RECOVERING,16,12,12,4,0,0,developing trend; volume support,SPY BEARISH 36; QQQ BEARISH 26,2373.7,2381.06,2559.91,3274.0
20260726_104719,2026-07-26T10:47:19.431192+00:00,6501.T,IGNORE,38,43,DEFENSIVE,30,-5,4850.0,-0.08,6.5,-7.25,62.2,0.62,1.89,RECOVERING,16,18,0,9,0,0,developing trend; healthy momentum,SPY BEARISH 36; QQQ BEARISH 26,4718.0,4838.92,4898.44,5818.0
20260726_104719,2026-07-26T10:47:19.431192+00:00,8058.T,IGNORE,38,43,DEFENSIVE,30,-5,4918.0,0.04,11.77,-0.65,74.7,0.87,1.79,RECOVERING,26,13,3,9,0,-8,strong trend; overextended,SPY BEARISH 36; QQQ BEARISH 26,4526.25,4773.96,4462.03,5882.0
20260726_104719,2026-07-26T10:47:19.431192+00:00,9618.HK,IGNORE,38,43,DEFENSIVE,30,-5,118.1,-1.25,19.59,0.94,75.0,0.51,1.89,RECOVERING,22,12,0,13,0,-4,strong trend; relative strength,SPY BEARISH 36; QQQ BEARISH 26,110.53,113.57,115.65,142.8
20260726_104719,2026-07-26T10:47:19.431192+00:00,BAS.DE,IGNORE,38,43,DEFENSIVE,30,-5,48.57,-0.61,1.7,-11.27,59.8,0.95,1.26,RECOVERING,18,13,3,9,0,0,developing trend,SPY BEARISH 36; QQQ BEARISH 26,47.96,49.22,47.65,54.74
20260726_104719,2026-07-26T10:47:19.431192+00:00,BLK,IGNORE,38,43,DEFENSIVE,30,-5,1037.16,-1.84,5.55,-1.86,58.2,0.72,2.12,RECOVERING,16,18,0,9,0,0,developing trend; healthy momentum,SPY BEARISH 36; QQQ BEARISH 26,1019.35,1033.56,1056.71,1202.59
20260726_104719,2026-07-26T10:47:19.431192+00:00,ENI.MI,IGNORE,38,43,DEFENSIVE,30,-5,22.96,-0.02,13.58,-4.33,76.9,1.01,1.78,RECOVERING,26,4,7,14,0,-8,strong trend; volume support; relative strength; overextended,SPY BEARISH 36; QQQ BEARISH 26,21.25,22.09,19.56,24.89
20260726_104719,2026-07-26T10:47:19.431192+00:00,RIO.L,IGNORE,38,43,DEFENSIVE,30,-5,6869.0,0.19,-4.17,-4.93,45.1,1.54,1.94,RECOVERING,18,8,12,5,0,0,developing trend; volume support,SPY BEARISH 36; QQQ BEARISH 26,6863.8,7358.36,6621.88,8308.0
20260726_104719,2026-07-26T10:47:19.431192+00:00,TXN,IGNORE,38,43,DEFENSIVE,30,-5,284.99,-3.13,-5.98,5.75,45.9,1.27,3.23,MIXED,10,16,12,9,-4,0,healthy momentum; volume support,SPY BEARISH 36; QQQ BEARISH 26,296.27,301.22,223.56,332.28
20260726_104719,2026-07-26T10:47:19.431192+00:00,VALE,IGNORE,38,43,DEFENSIVE,30,-5,14.83,-0.13,-0.07,-13.12,47.8,1.85,2.01,RECOVERING,18,8,12,5,0,0,developing trend; volume support,SPY BEARISH 36; QQQ BEARISH 26,14.63,15.44,14.7,17.82
20260726_104719,2026-07-26T10:47:19.431192+00:00,VOO,IGNORE,38,43,DEFENSIVE,30,-5,678.61,-1.23,0.43,3.21,44.5,0.74,0.74,MIXED,16,9,0,18,0,0,developing trend; relative strength,SPY BEARISH 36; QQQ BEARISH 26,685.7,685.08,642.05,698.26
20260726_104719,2026-07-26T10:47:19.431192+00:00,6758.T,IGNORE,37,42,DEFENSIVE,30,-5,3409.0,-1.04,6.63,6.27,53.1,0.59,1.38,RECOVERING,8,26,0,8,0,0,healthy momentum,SPY BEARISH 36; QQQ BEARISH 26,3383.75,3416.08,3718.31,4700.0
20260726_104719,2026-07-26T10:47:19.431192+00:00,BHP.AX,IGNORE,37,42,DEFENSIVE,30,-5,58.85,-2.94,-0.24,9.55,46.0,1.02,1.85,MIXED,10,16,7,9,0,0,healthy momentum; volume support,SPY BEARISH 36; QQQ BEARISH 26,59.01,60.35,51.75,65.59
20260726_104719,2026-07-26T10:47:19.431192+00:00,DGE.L,IGNORE,37,42,DEFENSIVE,30,-5,1562.5,1.43,-0.89,8.16,57.7,0.79,2.06,TREND,22,16,0,4,0,0,strong trend; healthy momentum,SPY BEARISH 36; QQQ BEARISH 26,1541.58,1537.29,1610.67,2121.0
20260726_104719,2026-07-26T10:47:19.431192+00:00,ENEL.MI,IGNORE,37,42,DEFENSIVE,30,-5,9.93,1.11,-1.69,0.03,42.9,0.7,1.29,MIXED,24,4,0,14,0,0,strong trend; relative strength,SPY BEARISH 36; QQQ BEARISH 26,10.07,9.87,9.38,10.28
20260726_104719,2026-07-26T10:47:19.431192+00:00,0388.HK,IGNORE,36,41,DEFENSIVE,30,-5,399.0,-1.77,8.84,-3.16,72.9,1.0,1.08,RECOVERING,16,13,7,9,0,-4,developing trend; volume support,SPY BEARISH 36; QQQ BEARISH 26,384.66,391.03,410.73,462.8
20260726_104719,2026-07-26T10:47:19.431192+00:00,7203.T,IGNORE,36,41,DEFENSIVE,30,-5,2897.0,-1.8,7.28,-5.54,57.1,0.84,1.55,RECOVERING,16,18,3,4,0,0,developing trend; healthy momentum,SPY BEARISH 36; QQQ BEARISH 26,2853.75,2867.58,3184.9,3944.0
20260726_104719,2026-07-26T10:47:19.431192+00:00,BA.L,IGNORE,36,41,DEFENSIVE,30,-5,1971.0,0.31,9.02,-1.5,43.5,0.38,2.2,RECOVERING,22,10,0,9,0,0,strong trend,SPY BEARISH 36; QQQ BEARISH 26,1898.99,1900.64,1952.32,2331.0
20260726_104719,2026-07-26T10:47:19.431192+00:00,NESN.SW,IGNORE,36,41,DEFENSIVE,30,-5,80.67,1.74,-3.15,0.29,41.7,1.0,2.2,MIXED,16,4,7,14,0,0,developing trend; volume support; relative strength,SPY BEARISH 36; QQQ BEARISH 26,83.84,81.06,78.99,86.17
20260726_104719,2026-07-26T10:47:19.431192+00:00,REL.L,IGNORE,36,41,DEFENSIVE,30,-5,2568.0,4.77,8.68,-3.13,65.6,0.96,1.86,RECOVERING,16,18,3,4,0,0,developing trend; healthy momentum,SPY BEARISH 36; QQQ BEARISH 26,2434.2,2449.64,2728.75,3936.0
20260726_104719,2026-07-26T10:47:19.431192+00:00,SGE.L,IGNORE,36,41,DEFENSIVE,30,-5,858.2,4.45,4.97,-2.72,56.3,0.86,1.91,RECOVERING,16,18,3,4,0,0,developing trend; healthy momentum,SPY BEARISH 36; QQQ BEARISH 26,838.26,844.02,943.24,1263.0
20260726_104719,2026-07-26T10:47:19.431192+00:00,XLK,IGNORE,35,40,DEFENSIVE,30,-5,178.45,-1.01,-2.51,11.14,47.1,0.75,1.92,MIXED,10,16,0,14,0,0,healthy momentum; relative strength,SPY BEARISH 36; QQQ BEARISH 26,181.9,183.3,154.5,198.21
20260726_104719,2026-07-26T10:47:19.431192+00:00,RMS.PA,IGNORE,34,39,DEFENSIVE,30,-5,1643.0,1.26,1.05,1.2,52.3,0.71,1.91,MIXED,14,17,0,8,0,0,developing trend; healthy momentum,SPY BEARISH 36; QQQ BEARISH 26,1643.67,1641.2,1897.03,2270.0
20260726_104719,2026-07-26T10:47:19.431192+00:00,SSE.L,IGNORE,33,38,DEFENSIVE,30,-5,2422.0,-0.74,0.04,-5.56,44.4,0.53,1.85,MIXED,24,5,0,9,0,0,strong trend,SPY BEARISH 36; QQQ BEARISH 26,2456.03,2400.83,2364.46,2757.5
20260726_104719,2026-07-26T10:47:19.431192+00:00,SU.TO,IGNORE,33,38,DEFENSIVE,30,-5,93.48,2.48,20.54,4.88,88.6,1.12,1.64,RECOVERING,26,3,7,18,0,-16,strong trend; volume support; relative strength; overextended,SPY BEARISH 36; QQQ BEARISH 26,83.21,85.54,75.21,95.81
20260726_104719,2026-07-26T10:47:19.431192+00:00,ACWI,IGNORE,32,37,DEFENSIVE,30,-5,154.34,-1.18,0.07,2.54,44.3,0.4,0.76,MIXED,10,9,0,18,0,0,relative strength,SPY BEARISH 36; QQQ BEARISH 26,156.11,156.21,146.53,159.97
20260726_104719,2026-07-26T10:47:19.431192+00:00,EWJ,IGNORE,32,37,DEFENSIVE,30,-5,91.1,-1.18,-1.63,3.9,44.1,0.87,1.33,MIXED,16,4,3,14,0,0,developing trend; relative strength,SPY BEARISH 36; QQQ BEARISH 26,92.84,92.7,87.04,96.97
20260726_104719,2026-07-26T10:47:19.431192+00:00,VRTX,IGNORE,32,37,DEFENSIVE,30,-5,473.09,0.11,-0.44,11.05,16.3,0.69,2.11,MIXED,24,4,0,9,0,0,strong trend,SPY BEARISH 36; QQQ BEARISH 26,491.98,463.72,450.81,529.59
20260726_104719,2026-07-26T10:47:19.431192+00:00,XLP,IGNORE,32,37,DEFENSIVE,30,-5,83.21,-1.39,-1.46,1.06,42.3,0.96,1.19,MIXED,16,4,3,14,0,0,developing trend; relative strength,SPY BEARISH 36; QQQ BEARISH 26,84.2,84.18,82.12,90.01
20260726_104719,2026-07-26T10:47:19.431192+00:00,ASHR,IGNORE,31,36,DEFENSIVE,30,-5,34.78,-0.54,-3.01,0.17,47.6,0.42,2.01,MIXED,10,12,0,14,0,0,relative strength,SPY BEARISH 36; QQQ BEARISH 26,35.3,35.56,33.94,37.3
